,id,scrape_id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
425,641161606851273760,20240905174946,102772074,1.0,1.0,52.37178,4.89606,2.0,1.0,1.0,1.0,275.0,2.0,365,2.1,365.0,65.0,0.0,11,14,8.0,5.0,5.0,4.88,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
426,34551064,20240905174946,7438608,1.0,22.0,52.34234611905011,4.797028750418208,4.0,1.5,1.0,4.0,147.0,1.0,700,1.0,700.0,65.0,11.0,59,228,106.0,4.75,4.74,4.77,4.89,4.8,4.69,4.58,1.0,0.0,1.0,0.0
427,949152686389295269,20240905174946,484535538,2.2,3.1,52.33637253099633,4.867692986552844,2.0,1.0,1.0,1.0,289.6,1.0,1125,1.1,889.8,65.0,6.0,45,315,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,0.0,0.0,0.0
428,947780967202706993,20240905174946,60762184,1.0,1.0,52.37112,4.86554,2.0,1.0,1.0,1.0,289.6,3.0,5,3.0,5.0,65.0,0.0,0,0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1.0,1.0,0.0,0.0
429,21089519,20240905174946,34630004,1.0,2.0,52.36463,4.85722,2.0,1.1,1.0,1.0,318.0,2.0,30,2.0,30.0,65.0,9.0,12,287,3.0,5.0,5.0,5.0,5.0,5.0,4.67,4.0,1.0,1.0,0.0,0.0
430,1204179931096146895,20240905174946,13432849,1.0,1.0,52.3840111,4.8726915,2.0,1.0,1.0,1.0,289.6,4.0,5,4.0,5.0,65.0,4.0,4,4,5.0,5.0,5.0,4.8,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
431,1205856380343912616,20240905174946,112655274,1.0,1.0,52.34402415794567,4.862099127028039,2.0,1.0,1.0,1.0,289.6,2.0,1125,2.2,1125.0,65.0,2.0,2,2,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
432,1216732836560237761,20240905174946,121911623,1.0,1.0,52.36048689846251,4.935896645220216,2.0,1.0,1.0,1.0,160.0,2.0,14,2.0,14.0,65.0,1.0,6,17,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
433,1206224931553796885,20240905174946,402697913,1.0,1.0,52.35835642593411,4.853214281147065,2.0,1.0,1.0,1.0,289.6,2.0,365,2.0,365.0,65.0,0.0,0,0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
434,1173085144414756833,20240905174946,581877365,1.0,1.0,52.35291805888714,4.933401122689247,2.0,1.0,1.0,1.0,98.0,2.0,14,2.0,14.0,65.0,16.0,66,66,6.0,4.33,4.33,4.17,5.0,4.33,4.83,4.17,1.0,0.0,1.0,0.0
435,1208573829022197599,20240905174946,113778310,1.0,1.0,52.35194,4.89135,2.0,1.0,1.0,1.0,289.6,7.0,20,7.0,20.0,65.0,0.0,0,0,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
436,1212065096733486414,20240905174946,59571427,1.0,1.0,52.357299918373016,4.926109346948624,2.0,1.0,1.0,1.0,289.6,2.0,10,2.0,1125.0,65.0,0.0,0,0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
437,50656261,20240905174946,40843315,1.0,1.0,52.35331,4.9,4.0,1.0,2.0,2.0,129.0,7.0,45,7.0,45.0,65.0,2.0,2,195,4.0,5.0,5.0,5.0,5.0,5.0,4.75,5.0,1.0,1.0,0.0,0.0
438,613500478135914459,20240905174946,428344496,8.0,10.0,52.36364,4.87729,4.0,1.0,1.0,1.0,483.0,1.0,365,1.0,365.0,65.0,12.0,57,310,2.0,4.9,4.5,4.8,5.0,5.0,4.5,4.7,8.0,0.0,0.3,0.0
439,929634582658881533,20240905174946,524084192,1.0,1.0,52.36887403293621,4.865477929525054,4.0,1.0,2.0,3.0,332.0,1.0,30,1.0,30.0,65.0,3.0,63,75,6.0,4.83,4.67,4.83,4.83,4.67,4.83,4.5,1.0,1.0,0.0,0.0
440,776713514566522280,20240905174946,122929047,1.0,1.0,52.35630099999999,4.898696999999999,4.0,1.1,2.0,2.0,1060.0,2.0,28,2.0,28.0,65.0,0.0,0,153,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
441,45051990,20240905174946,363449935,4.0,4.0,52.35555,4.878,2.0,1.0,1.0,1.0,187.0,1.0,365,1.8,999.0,65.0,4.3,89,206,42.0,4.79,4.81,4.86,4.79,4.76,4.86,4.64,4.0,0.0,4.0,0.0
442,926838619083609580,20240905174946,434668581,1.0,1.0,52.36088813654343,4.862652721382001,2.0,1.0,1.0,1.0,245.0,2.0,365,2.1,365.0,65.0,2.0,6,34,8.0,5.0,5.0,4.88,4.88,5.0,4.88,4.75,1.0,1.0,0.0,0.0
443,24305993,20240905174946,23698448,1.0,1.0,52.37531,4.88068,2.0,1.5,1.0,1.0,280.0,3.0,7,3.0,1125.0,65.0,17.0,34,116,68.0,4.96,4.94,5.0,5.0,5.0,4.99,4.9,1.0,0.0,1.0,0.0
444,1161029740202824309,20240905174946,60631044,1.0,1.0,52.38606034103236,4.9089742805911945,2.0,1.0,1.0,1.0,187.0,1.0,60,4.0,60.0,65.0,22.0,82,262,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
445,1027531006683982782,20240905174946,414570066,1.0,1.0,52.3640471518363,4.861669801175594,2.0,1.0,1.0,1.0,178.0,4.0,25,4.0,25.0,65.0,17.0,61,229,2.0,5.0,5.0,4.5,4.5,5.0,5.0,5.0,1.0,1.0,0.0,0.0
446,847094356151359356,20240905174946,26219130,1.0,1.0,52.351343,4.8947341,3.0,1.0,2.0,1.0,275.0,3.0,365,3.0,365.0,65.0,3.0,3,69,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
447,678730639554192513,20240905174946,4902757,1.0,2.0,52.3706266989932,4.869661146032724,2.0,1.0,1.0,1.0,325.0,5.0,60,5.0,60.0,65.0,0.0,0,40,10.0,5.0,4.8,5.0,5.0,5.0,5.0,4.8,1.0,1.0,0.0,0.0
448,1063776919431106406,20240905174946,62110445,2.0,2.0,52.369909596351626,4.853453429571949,2.0,1.0,1.0,1.0,220.0,2.0,30,2.0,30.0,65.0,18.0,74,74,1.0,5.0,5.0,5.0,5.0,4.9,5.0,5.0,1.0,1.0,0.0,0.0
449,868668165134960000,20240905174946,491512655,1.0,1.0,52.3640227,4.864145199999999,4.0,1.0,2.0,2.0,318.0,2.0,1125,2.0,1125.0,65.0,20.0,75,350,25.0,4.84,4.84,4.64,5.0,4.96,4.8,4.68,1.0,1.0,0.0,0.0
450,48127716,20240905174946,373013820,6.0,6.0,52.37888,4.89217,3.0,1.0,1.0,2.0,382.0,1.0,365,1.0,1125.0,65.0,0.0,0,142,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.0,3.0,0.0
451,50903699,20240905174946,2818916,1.0,1.0,52.39368,4.90507,2.0,1.5,1.0,1.0,250.0,4.0,14,4.0,14.0,65.0,12.0,12,12,9.0,5.0,5.0,5.0,4.89,5.0,4.78,4.67,1.0,1.0,0.0,0.0
452,949394969005527380,20240905174946,186868419,1.0,1.0,52.38110350333815,4.855297543108463,2.0,1.0,1.0,1.0,289.6,2.0,365,2.0,1125.0,65.0,0.0,0,0,5.0,4.9,4.9,4.8,4.9,4.6,4.8,4.7,1.0,1.0,0.0,0.0
453,923036928943598136,20240905174946,55926167,1.0,1.0,52.3693195,4.8583615,2.0,1.5,1.0,1.0,280.0,2.0,7,2.0,7.0,65.0,5.0,65,155,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
454,331946,20240905174946,1687595,1.0,1.0,52.3606,4.85739,4.0,2.0,4.0,5.0,275.0,2.0,14,2.0,14.0,65.0,0.0,8,36,32.0,4.91,4.91,4.72,4.94,4.91,4.84,4.74,1.0,1.0,0.0,0.0
455,949574544411901868,20240905174946,102738914,2.0,2.0,52.3529438548167,4.9046991392970085,2.0,1.0,1.0,1.0,289.6,1.0,7,3.4,7.0,65.0,0.0,0,0,13.0,5.0,4.92,4.85,5.0,4.92,4.92,4.77,1.0,1.0,0.0,0.0
456,938099786508114629,20240905174946,16583473,15.0,33.0,52.33161693458488,4.876522507642085,1.0,1.0,1.0,1.0,109.0,30.0,365,30.0,365.0,65.0,4.3,89,269,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,10.0,0.0,0.3,0.0
457,53039713,20240905174946,240140038,1.0,1.0,52.36666,4.91214,4.0,1.5,2.0,3.0,600.0,2.0,10,2.0,10.0,65.0,4.3,89,364,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
458,1147231335095133669,20240905174946,575172686,8.0,15.0,52.37624636155032,4.897127509059215,2.0,1.0,1.0,1.0,116.0,2.0,365,2.0,365.0,65.0,4.0,21,21,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,7.0,5.0,2.0,0.0
459,1216736538871629065,20240905174946,387480778,1.0,2.0,52.3485,4.90838,4.0,1.0,2.0,2.0,750.0,1.0,365,1.0,365.0,65.0,0.0,0,31,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
460,17821445,20240905174946,52557385,1.0,1.0,52.38479,4.87723,4.0,1.0,2.0,3.0,350.0,4.0,1125,4.0,1125.0,65.0,0.0,0,211,35.0,4.97,4.97,4.97,4.94,5.0,4.88,4.71,1.0,1.0,0.0,0.0
461,897699342752842479,20240905174946,244520390,11.0,21.0,52.34932,4.84611,2.0,1.0,1.0,1.0,221.0,4.0,365,4.0,365.0,65.0,25.0,25,25,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,7.0,7.0,0.0,0.0
462,6531893,20240905174946,9254550,1.0,1.0,52.36877,4.93114,2.0,1.0,1.0,1.0,116.0,2.0,1125,2.0,1125.0,65.0,3.0,9,167,333.0,4.89,4.87,4.99,4.93,4.93,4.71,4.79,1.0,0.0,1.0,0.0
463,8513183,20240905174946,37690050,1.0,1.0,52.37443,4.85949,2.0,1.5,1.0,1.0,313.0,4.0,1125,4.0,1125.0,65.0,4.3,40,40,22.0,4.91,4.95,4.95,4.95,4.95,4.82,4.82,1.0,1.0,0.0,0.0
464,951218563678867066,20240905174946,14957910,1.0,1.0,52.3724865,4.8630683,2.0,1.0,1.0,1.0,289.6,2.0,365,2.4,365.0,65.0,0.0,0,0,5.0,5.0,5.0,4.8,4.6,5.0,5.0,4.8,1.0,1.0,0.0,0.0
465,10225933,20240905174946,52548458,1.0,1.0,52.37634,4.84358,2.0,1.0,1.0,1.0,150.0,1.0,10,1.0,10.0,65.0,4.0,15,265,15.0,5.0,4.93,5.0,4.87,4.67,4.47,4.6,1.0,1.0,0.0,0.0
466,842068693108341914,20240905174946,3041589,2.0,2.0,52.36496398971109,4.981343911404158,4.0,1.1,2.0,2.0,390.0,4.0,17,4.0,17.0,65.0,0.0,28,49,4.0,5.0,5.0,4.75,5.0,5.0,4.75,5.0,2.0,2.0,0.0,0.0
467,975240011633715124,20240905174946,535965005,5.0,7.0,52.32807,4.81761,2.0,1.0,1.0,1.0,101.0,1.0,45,1.0,99.0,65.0,4.3,90,270,50.0,4.9,4.9,4.34,4.54,4.54,4.8,3.88,3.0,0.0,3.0,0.0
468,1048588964202304442,20240905174946,490660666,1.0,1.0,52.35636541489837,4.93763473411805,2.0,1.0,1.0,1.0,250.0,2.0,365,2.0,365.0,65.0,4.3,89,269,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,0.0,0.0
469,952117056460054272,20240905174946,79257221,1.0,1.0,52.35200003741996,4.893810255346823,4.0,1.0,2.0,1.0,289.6,2.0,30,2.0,30.0,65.0,0.0,0,0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1.0,1.0,0.0,0.0
470,2842228,20240905174946,3040748,12.0,16.0,52.39508,4.99186,3.0,1.5,1.0,3.0,60.0,2.0,1125,2.0,1125.0,65.0,11.0,23,181,144.0,4.56,4.59,4.32,4.57,4.59,4.66,4.43,9.0,1.0,0.3,0.0
471,31619907,20240905174946,237046264,1.0,1.0,52.37327,4.96813,4.0,1.0,1.0,2.0,145.0,3.0,1125,3.0,1125.0,65.0,17.0,72,162,107.0,4.92,4.94,4.88,4.95,4.97,4.77,4.66,1.0,0.0,1.0,0.0
472,43919608,20240905174946,167910688,1.0,1.0,52.36211,4.98518,4.0,1.1,3.0,3.0,550.0,4.0,30,4.0,1125.0,65.0,0.0,36,126,21.0,4.9,4.95,4.81,4.95,5.0,4.86,4.81,1.0,1.0,0.0,0.0
473,922912528297823237,20240905174946,415688382,1.0,1.0,52.3426627,4.8223296,6.0,1.5,2.0,1.0,300.0,14.0,30,14.0,30.0,65.0,23.0,83,83,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
474,764401645462245796,20240905174946,111019267,1.0,2.0,52.36475,4.93618,3.0,1.0,2.0,2.0,375.0,3.0,365,3.0,365.0,65.0,16.0,73,348,14.0,4.79,4.71,4.5,4.93,4.93,4.79,4.36,1.0,1.0,0.0,0.0
475,647422935319823593,20240905174946,10095671,2.0,4.0,52.3731659,4.89786,2.0,1.0,1.0,1.0,318.0,1.0,1125,1.0,1125.0,65.0,20.0,65,142,68.0,4.97,4.99,4.99,4.97,4.94,4.99,4.79,1.0,0.0,1.0,0.0
476,22355507,20240905174946,106030760,1.0,1.0,52.4,4.9,3.0,1.0,1.0,2.0,165.0,2.0,8,2.0,1125.0,65.0,0.0,0,18,74.0,4.97,4.93,4.92,4.96,4.95,4.74,4.82,1.0,0.0,1.0,0.0
477,823182722267873792,20240905174946,333717113,1.0,2.0,52.3806198749567,4.8835231350818855,2.0,1.0,1.0,1.0,181.0,1.0,365,1.0,365.0,65.0,4.0,4,4,4.0,4.75,5.0,4.25,5.0,5.0,4.75,4.75,1.0,1.0,0.0,0.0
478,704314536304882904,20240905174946,25483809,1.0,2.0,52.37226,4.93631,2.0,1.0,1.0,1.0,120.0,2.0,7,2.0,7.0,65.0,4.0,51,69,79.0,4.9,4.87,4.9,4.99,4.96,4.86,4.76,1.0,0.0,1.0,0.0
479,44303652,20240905174946,4922766,1.0,2.0,52.37764,4.84331,2.0,1.5,1.0,1.0,195.0,3.0,30,3.0,30.0,65.0,1.0,26,26,10.0,5.0,5.0,4.8,5.0,5.0,5.0,4.6,1.0,1.0,0.0,0.0
480,29648361,20240905174946,223154779,1.0,1.0,52.37719,4.89296,2.0,1.5,0.0,1.0,251.0,2.0,1125,2.0,1125.0,65.0,7.0,46,226,66.0,4.77,4.86,4.92,4.88,4.88,4.92,4.71,1.0,0.0,1.0,0.0
481,35538022,20240905174946,267329034,2.0,2.0,52.37172,4.93748,2.0,1.5,1.0,2.0,115.0,2.0,10,2.3,10.0,65.0,12.0,58,58,132.0,4.89,4.92,4.95,4.93,4.93,4.86,4.8,2.0,0.0,2.0,0.0
482,2477880,20240905174946,12348866,1.0,1.0,52.3823,4.88576,2.0,2.0,1.0,2.0,114.0,1.0,4,1.0,4.0,65.0,10.0,34,36,32.9,4.71,4.76,4.68,4.84,4.83,4.89,4.57,1.0,0.0,1.0,0.0
483,890990195589150521,20240905174946,17979369,1.0,1.0,52.35678,4.90031,2.0,1.5,1.0,1.0,350.0,4.0,30,4.0,30.0,65.0,0.0,34,61,8.0,4.88,5.0,4.88,5.0,5.0,5.0,4.88,1.0,1.0,0.0,0.0
484,1135438160036890531,20240905174946,551964399,5.0,6.0,52.3629479,4.8762829,2.0,1.0,1.0,1.0,144.0,1.0,365,1.0,520.8,65.0,4.3,90,114,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,4.0,0.0
485,1153309584032934161,20240905174946,5359243,1.0,1.0,52.32576015787004,4.876669708970739,2.0,1.0,2.0,2.0,169.0,1.0,365,1.0,365.0,65.0,27.0,86,266,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,0.0,1.0,0.0
486,1238432646956458829,20240905174946,597163612,10.0,18.0,52.36154910548024,4.898967579587376,4.0,1.0,2.0,2.0,368.0,3.0,365,3.0,365.0,65.0,4.3,90,365,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,10.0,1.0,2.0,0.0
487,804930830559538821,20240905174946,16583473,15.0,33.0,52.35813956485138,4.851673878729343,1.0,1.0,1.0,1.0,51.0,30.0,365,30.0,365.0,65.0,4.3,90,365,1.0,5.0,5.0,5.0,4.9,5.0,5.0,4.0,10.0,0.0,0.3,0.0
488,1206338415146935778,20240905174946,341612112,1.0,1.0,52.36575,4.852802,2.0,1.0,1.0,1.0,126.0,1.0,365,1.0,365.0,65.0,0.0,0,153,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
489,728296231064200906,20240905174946,481814477,1.0,1.0,52.362082964767566,4.8627403846557815,2.0,1.5,1.0,1.0,275.0,3.0,3,3.0,3.0,65.0,0.0,0,86,16.0,4.63,4.75,4.75,4.94,5.0,4.94,4.44,1.0,1.0,0.0,0.0
490,906195455486314707,20240905174946,54024369,2.0,2.0,52.3744082,4.8820871,2.0,1.0,1.0,1.0,375.0,2.0,29,2.0,29.0,65.0,2.0,39,43,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
491,50613624,20240905174946,408898089,7.0,8.0,52.38108082524378,4.9,5.0,1.0,2.0,2.0,334.0,1.0,12,10.3,999.0,65.0,21.0,72,217,35.0,4.71,4.66,4.69,4.83,4.66,4.57,4.46,7.0,3.0,4.0,0.0
492,953345927639113602,20240905174946,530607670,1.0,1.0,52.37064594069093,4.874821259216532,2.0,1.0,1.0,1.0,289.6,3.0,35,3.1,35.0,65.0,3.0,3,3,9.0,5.0,5.0,5.0,4.67,5.0,5.0,4.89,1.0,1.0,0.0,0.0
493,18800259,20240905174946,112813041,1.0,1.0,52.35801,4.85706,4.0,1.5,2.0,3.0,314.0,3.0,21,3.0,21.0,65.0,0.0,0,5,23.0,4.78,4.78,4.74,4.78,4.83,4.7,4.57,1.0,1.0,0.0,0.0
494,953573915332978003,20240905174946,5712107,2.0,2.0,52.36582645512909,4.877303726971149,4.0,1.0,1.0,1.0,289.6,1.0,365,1.0,365.0,65.0,0.0,0,0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,0.0,0.0
495,955245903992649074,20240905174946,84254345,1.0,2.0,52.36069,4.89829,4.0,1.0,1.0,1.0,289.6,2.0,365,2.0,365.0,65.0,0.0,0,0,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
496,45838899,20240905174946,371306711,2.0,2.0,52.371735,4.899029,2.0,1.0,1.0,1.0,287.0,1.0,1125,2.0,99.0,65.0,12.0,61,160,23.0,4.96,4.91,4.78,4.87,4.87,4.96,4.83,2.0,0.0,2.0,0.0
497,1151132572246155608,20240905174946,30187162,1.0,1.0,52.36814294979716,4.863283671497871,4.0,1.0,2.0,0.0,240.0,5.0,14,5.0,14.0,65.0,0.0,3,155,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
498,955637411625158945,20240905174946,202654727,2.0,2.0,52.348846670146656,4.93901294637374,4.0,1.0,2.0,1.0,289.6,4.0,365,4.0,365.0,65.0,0.0,0,0,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
499,898469568521037094,20240905174946,46214759,1.0,1.0,52.36503,4.85531,2.0,1.0,1.0,0.0,212.0,2.0,365,2.0,365.0,65.0,0.0,0,125,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
500,1082547356344036964,20240905174946,7191386,2.0,2.0,52.361447,4.8964433,4.0,2.0,2.0,2.0,482.0,5.0,365,5.0,365.0,65.0,0.0,43,224,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,0.0,0.0
501,944724817993907481,20240905174946,9637393,1.0,3.0,52.37098683025628,4.861952111682269,4.0,1.0,2.0,2.0,314.0,4.0,30,4.0,30.0,65.0,0.0,15,18,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1.0,1.0,0.0,0.0
502,768005125724621535,20240905174946,67654319,1.0,1.0,52.40217687413715,4.891853034496307,2.0,1.5,1.0,1.0,170.0,5.0,11,5.9,11.0,65.0,0.0,33,33,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
503,1205080646053490051,20240905174946,138174388,1.0,1.0,52.4,4.89899,5.0,1.0,3.0,4.0,234.0,3.0,15,3.0,15.0,65.0,0.0,6,6,2.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
504,1035594447501716467,20240905174946,41803738,1.0,1.0,52.3844258890998,4.8713919582185445,2.0,1.0,1.0,1.0,200.0,3.0,365,3.0,365.0,65.0,0.0,0,178,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
505,28045191,20240905174946,17841111,1.0,3.0,52.37503,4.84821,4.0,1.5,2.0,2.0,295.0,2.0,10,2.0,10.0,65.0,6.0,6,6,19.0,5.0,5.0,4.89,4.95,5.0,4.89,4.84,1.0,1.0,0.0,0.0
506,1192646731215132589,20240905174946,587219960,1.0,1.0,52.37789623948059,4.845358433812163,2.0,1.0,1.0,1.0,160.0,1.0,5,1.0,5.0,65.0,3.0,3,3,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
507,620061441154294012,20240905174946,417605616,1.0,1.0,52.37182,4.8476,2.0,1.0,1.0,1.0,173.0,1.0,1,1.0,1125.0,65.0,18.0,78,168,23.0,4.91,4.87,4.74,4.96,5.0,5.0,4.65,1.0,1.0,0.0,0.0
508,46478635,20240905174946,375961673,9.0,9.0,52.37568,4.84558,4.0,1.0,1.0,2.0,209.0,1.0,365,1.3,99.0,65.0,19.0,76,109,53.0,4.7,4.62,4.75,4.72,4.57,4.42,4.53,9.0,1.0,0.0,0.0
509,1151451756721770789,20240905174946,81662744,1.0,1.0,52.34342598567832,4.902893620628357,2.0,1.0,1.0,1.0,180.0,2.0,365,2.0,365.0,65.0,0.0,18,131,7.0,4.86,4.71,4.71,4.86,5.0,4.71,4.71,1.0,1.0,0.0,0.0
510,744659,20240905174946,3518386,1.0,3.0,52.35659,4.90827,2.0,1.0,1.0,1.0,125.0,2.0,7,2.0,7.0,65.0,9.0,44,290,311.0,4.94,4.93,4.98,4.95,4.95,4.88,4.82,1.0,0.0,1.0,0.0
511,51546609,20240905174946,59292320,1.0,1.0,52.37665,4.85712,4.0,1.0,2.0,2.0,350.0,3.0,14,3.0,14.0,65.0,5.0,7,14,10.0,4.8,4.9,4.8,5.0,5.0,4.6,4.5,1.0,1.0,0.0,0.0
512,26829033,20240905174946,194622709,3.0,3.0,52.36624,4.90245,6.0,1.5,3.0,5.0,439.0,4.0,30,4.0,1125.0,65.0,0.0,0,0,28.0,4.82,4.79,4.57,4.89,4.82,5.0,4.68,3.0,3.0,0.0,0.0
513,31502313,20240905174946,26688955,2.0,3.0,52.4,4.88908,4.0,2.0,3.0,4.0,400.0,2.0,730,4.3,730.0,65.0,8.0,15,15,12.0,5.0,4.92,5.0,5.0,5.0,4.92,4.92,1.0,1.0,0.0,0.0
514,21405561,20240905174946,154781445,1.0,1.0,52.34137,4.91695,2.0,1.0,1.0,1.0,135.0,2.0,1125,2.0,1125.0,65.0,9.0,61,336,218.0,4.78,4.79,4.58,4.86,4.86,4.83,4.65,1.0,0.0,1.0,0.0
515,896138438670395839,20240905174946,305845484,1.0,1.0,52.39226,4.91397,5.0,1.0,3.0,2.0,429.0,2.0,30,2.0,30.0,65.0,3.0,3,3,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
516,944205301952149631,20240905174946,47924450,1.0,2.0,52.3766173,4.8487968,2.0,1.0,1.0,1.0,261.0,3.0,1125,3.0,1125.0,65.0,8.0,26,26,3.0,5.0,5.0,4.67,5.0,5.0,5.0,4.67,1.0,1.0,0.0,0.0
517,705582244122284678,20240905174946,62079420,1.0,1.0,52.36759574364379,4.852878881914452,2.0,1.5,1.0,1.0,299.0,3.0,8,3.1,8.0,65.0,28.0,88,363,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
518,6288343,20240905174946,32690698,1.0,1.0,52.361601630678464,4.852632215869148,4.0,1.0,3.0,3.0,400.0,3.0,30,3.0,30.0,65.0,0.0,0,0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,4.86,1.0,1.0,0.0,0.0
519,600546428941251893,20240905174946,451194922,5.0,6.0,52.39612229999999,4.904023899999999,4.0,1.0,1.0,2.0,238.0,1.0,120,4.2,1125.0,65.0,14.0,48,155,43.0,4.3,4.28,4.37,4.44,4.42,4.14,4.09,5.0,5.0,0.0,0.0
520,1118796200615080435,20240905174946,357809665,5.0,7.0,52.3653951,4.8975392,4.0,1.0,1.0,4.0,226.0,1.0,365,1.0,547.9,65.0,5.0,5,5,13.0,4.92,4.85,4.77,4.92,5.0,5.0,4.85,1.0,0.0,1.0,0.0
521,45263150,20240905174946,6273312,2.0,3.0,52.35136,4.88668,2.0,1.5,1.0,1.0,149.0,2.0,30,2.0,30.0,65.0,12.0,30,30,21.0,4.62,4.67,4.48,4.81,4.9,4.86,4.24,1.0,1.0,0.0,0.0
522,16854590,20240905174946,29987689,1.0,1.0,52.34644,4.85845,2.0,1.0,1.0,1.0,167.0,5.0,1125,5.0,1125.0,65.0,0.0,3,183,33.0,4.94,4.91,4.94,4.85,4.97,4.91,4.79,1.0,1.0,0.0,0.0
523,3774247,20240905174946,19285155,1.0,1.0,52.3703,4.87079,4.0,2.0,1.5,5.0,400.0,3.0,25,3.0,25.0,65.0,0.0,5,13,92.0,4.93,4.91,4.86,4.98,4.96,4.88,4.79,1.0,1.0,0.0,0.0
524,640979169940307267,20240905174946,462327192,2.0,2.0,52.3665,4.88182,2.0,1.0,1.0,1.0,52.0,2.0,365,2.0,365.0,65.0,20.0,80,355,93.0,4.52,4.61,4.49,4.63,4.83,4.86,4.22,2.0,0.0,2.0,0.0
525,826632681611475276,20240905174946,405910842,7.0,8.0,52.36489,4.88026,2.0,1.0,1.0,1.0,136.0,1.0,365,1.0,999.0,65.0,9.0,44,315,3.0,4.67,5.0,5.0,5.0,4.67,5.0,4.67,7.0,0.0,0.3,0.0
526,993272902667840417,20240905174946,460864695,1.0,1.0,52.367,4.87261,2.0,1.0,1.0,1.0,250.0,1.0,365,1.0,365.0,65.0,15.0,72,249,10.0,4.8,4.8,4.6,4.7,5.0,4.8,4.5,1.0,1.0,0.0,0.0
527,1167420809334643229,20240905174946,580368877,1.0,1.0,52.36822,4.86589,3.0,1.0,1.0,2.0,300.0,1.0,365,1.0,365.0,65.0,17.0,71,251,0.0,4.8,4.9,4.8,4.9,4.9,4.8,4.7,1.0,1.0,0.0,0.0
